rxns	TCGA-44-6148-11	TCGA-50-5939-11	TCGA-49-6761-11	TCGA-55-6971-11	TCGA-91-6835-11	TCGA-38-4632-11	TCGA-49-6745-11	TCGA-44-2668-11	TCGA-91-6831-11	TCGA-55-6982-11
r0644	0	0	0	0	0	0	0	0	0	0
r0645	1	1	1	1	1	1	1	1	1	1
r0647	1	1	1	1	1	1	1	1	1	1
r0650	1	1	1	1	1	1	1	1	1	1
r0651	1	1	1	1	1	1	1	1	1	1
r0652	1	1	1	1	1	1	1	1	1	1
r0653	0	0	0	0	0	0	0	0	0	0
r0655	1	1	1	1	1	1	1	1	1	1
r0656	0	0	0	0	0	0	0	0	0	0
r0660	1	1	1	1	1	1	1	1	1	1
r0661	1	1	1	1	1	1	1	1	1	1
r0666	1	1	1	1	1	1	1	1	1	1
r0668	1	1	1	1	1	1	1	1	1	1
r0669	1	1	1	1	1	1	1	1	1	1
r0670	1	1	1	1	1	1	1	1	1	1
r0671	1	1	1	1	1	1	1	1	1	1
r0672	1	1	1	1	1	1	1	1	1	1
r0679	1	1	1	1	1	1	1	1	1	1
r0680	1	1	1	1	1	1	1	1	1	1
r0683	1	1	1	1	1	1	1	1	1	1
r0686	1	1	1	1	1	1	1	1	1	1
r0688	1	1	1	1	1	1	1	1	1	1
r0698	1	1	1	1	1	1	1	1	1	1
r0706	1	1	1	1	1	1	1	1	1	1
r0707	1	1	1	1	1	1	1	1	1	1
r0714	0	0	0	0	0	0	0	0	0	0
r0715	1	1	1	1	1	1	1	1	1	1
r0716	0	0	0	0	0	0	0	0	0	0
r0717	1	1	1	1	1	1	1	1	1	1
r0718	1	1	1	1	1	1	1	1	1	1
r0719	1	1	1	1	1	1	1	1	1	1
r0720	1	1	1	1	1	1	1	1	1	1
r0721	1	1	1	1	1	1	1	1	1	1
r0722	1	1	1	1	1	1	1	1	1	1
r0723	1	1	1	1	1	1	1	1	1	1
r0724	1	1	1	1	1	1	1	1	1	1
r0726	1	1	1	1	1	1	1	1	1	1
r0727	1	1	1	1	1	1	1	1	1	1
r0728	1	1	1	1	1	1	1	1	1	1
r0729	1	1	1	1	1	1	1	1	1	1
r0730	1	1	1	1	1	1	1	1	1	1
r0731	1	1	1	1	1	1	1	1	1	1
r0732	1	1	1	1	1	1	1	1	1	1
r0733	1	1	1	1	1	1	1	1	1	1
r0734	1	1	1	1	1	1	1	1	1	1
r0735	1	1	1	1	1	1	1	1	1	1
r0739	1	1	1	1	1	1	1	1	1	1
r0741	1	1	1	1	1	1	1	1	1	1
r0743	1	1	1	1	1	1	1	1	1	1
r0744	1	1	1	1	1	1	1	1	1	1
r0747	1	1	1	1	1	1	1	1	1	1
r0750	1	1	1	1	1	1	1	1	1	1
r0752	1	1	1	1	1	1	1	1	1	1
r0753	1	1	1	1	1	1	1	1	1	1
r0754	1	1	1	1	1	1	1	1	1	1
r0755	1	1	1	1	1	1	1	1	1	1
r0756	1	1	1	1	1	1	1	1	1	1
r0757	1	1	1	1	1	1	1	1	1	1
r0758	1	1	1	1	1	1	1	1	1	1
r0774	1	1	1	1	1	1	1	1	1	1
r0779	1	1	1	1	1	1	1	1	1	1
r0780	1	1	1	1	1	1	1	1	1	1
r0781	1	1	1	1	1	1	1	1	1	1
r0782	0	0	0	0	0	0	0	0	0	0
r0783	1	1	1	1	1	1	1	1	1	1
r0784	1	1	1	1	1	1	1	1	1	1
r0787	1	1	1	1	1	1	1	1	1	1
r0788	1	1	1	1	1	1	1	1	1	1
r0789	1	1	1	1	1	1	1	1	1	1
r0791	1	1	1	1	1	1	1	1	1	1
r0792	1	1	1	1	1	1	1	1	1	1
r0795	0	0	0	0	0	0	0	0	0	0
r0796	1	1	1	1	1	1	1	1	1	1
r0797	1	1	1	1	1	1	1	1	1	1
r0801	1	1	1	1	1	1	1	1	1	1
r0809	1	1	1	1	1	1	1	1	1	1
r0812	1	1	1	1	1	1	1	1	1	1
r0813	1	1	1	1	1	1	1	1	1	1
r0817	1	1	1	1	1	1	1	1	1	1
r0818	1	1	1	1	1	1	1	1	1	1
r0819	1	1	1	1	1	1	1	1	1	1
r0821	1	1	1	1	1	1	1	1	1	1
r0822	1	1	1	1	1	1	1	1	1	1
r0829	1	1	1	1	1	1	1	1	1	1
r0830	1	1	1	1	1	1	1	1	1	1
r0834	1	1	1	1	1	1	1	1	1	1
r0835	1	1	1	1	1	1	1	1	1	1
r0836	1	1	1	1	1	1	1	1	1	1
r0838	1	1	1	1	1	1	1	1	1	1
r0839	1	1	1	1	1	1	1	1	1	1
r0840	1	1	1	1	1	1	1	1	1	1
r0841	1	1	1	1	1	1	1	1	1	1
r0842	1	1	1	1	1	1	1	1	1	1
r0845	1	1	1	1	1	1	1	1	1	1
r0853	1	1	1	1	1	1	1	1	1	1
r0860	1	1	1	1	1	1	1	1	1	1
r0870	1	1	1	1	1	1	1	1	1	1
r0871	0	0	0	0	0	0	0	0	0	0
r0879	0	0	0	0	0	0	0	0	0	0
r0881	0	0	0	0	0	0	0	0	0	0
r0885	1	1	1	1	1	1	1	1	1	1
r0892	1	1	1	1	1	1	1	1	1	1
r0899	1	1	1	1	1	1	1	1	1	1
r0907	1	0	0	0	1	0	1	0	0	1
r0908	0	0	0	0	0	0	0	0	0	0
r0909	0	0	0	0	0	0	0	0	0	0
r0911	1	1	1	1	1	1	1	1	1	1
r0913	0	0	0	0	0	0	0	0	0	0
r0915	0	0	0	0	0	0	0	0	0	0
r0917	0	0	0	0	0	0	0	0	0	0
r0921	1	1	1	1	1	1	1	1	1	1
r0924	0	0	0	0	0	0	0	0	0	0
r0926	1	1	1	1	1	1	1	1	1	1
r0931	0	0	0	0	0	0	0	0	0	0
r0932	0	0	0	0	0	0	0	0	0	0
r0934	0	0	0	0	0	0	0	0	0	0
r0936	0	0	0	0	0	0	0	0	0	0
r0937	0	0	0	0	0	0	0	0	0	0
r0940	0	0	0	0	0	0	0	0	0	0
r0941	1	1	1	1	1	1	1	1	1	1
r0942	0	0	0	1	0	0	0	1	1	0
r0944	1	1	0	1	0	1	1	1	1	1
r0946	0	0	0	0	0	0	0	0	0	0
r0950	0	0	0	0	0	0	0	0	0	0
r0954	1	1	1	1	1	1	1	1	1	1
r0960	0	0	0	0	0	0	0	0	0	0
r0961	0	0	0	0	0	0	0	0	0	0
r0962	1	1	1	1	1	1	1	1	1	1
r0963	0	0	0	0	0	0	0	0	0	0
r0968	1	1	1	1	1	1	1	1	1	1
r0970	1	1	1	1	1	1	1	1	1	1
r0973	1	1	1	1	1	1	1	1	1	1
r0974	1	0	1	1	1	1	1	1	1	1
r0975	1	1	1	1	1	1	1	1	1	1
r0983	0	0	0	0	0	0	0	0	0	0
r0984	0	0	0	0	0	0	0	0	0	0
r0986	0	0	0	0	0	0	0	0	0	0
r0987	0	0	0	0	0	0	0	0	0	0
r0989	1	1	1	1	1	1	1	1	1	1
r0990	1	1	1	1	1	1	1	1	1	1
r0993	1	1	1	1	0	1	1	1	1	1
r0994	1	1	1	1	1	1	1	1	1	1
r0995	1	1	1	1	1	1	1	1	1	1
r0997	1	1	1	1	1	1	1	1	1	1
r0998	0	0	0	0	0	0	0	0	0	0
r0999	1	1	1	1	1	1	1	1	1	1
r1007	1	1	1	1	1	1	1	1	1	1
r1008	1	1	1	1	1	1	1	1	1	1
r1010	1	1	1	1	1	1	1	1	1	1
r1011	1	0	0	0	1	1	1	1	0	1
r1012	1	0	0	0	1	1	1	1	0	1
r1013	1	0	0	0	1	1	1	1	0	1
r1014	1	0	0	0	1	1	1	1	0	1
r1015	0	0	0	0	0	0	0	0	0	0
r1017	0	0	0	0	0	0	0	0	0	0
r1018	1	1	1	1	1	1	1	1	1	1
r1019	1	1	1	1	1	1	1	1	1	1
r1020	1	1	1	1	1	1	1	1	1	1
r1024	0	0	0	0	0	0	0	0	0	0
r1025	0	0	0	0	0	0	0	0	0	0
r1026	0	0	0	0	0	0	0	0	0	0
r1028	0	0	0	0	0	0	0	0	0	0
r1029	0	0	0	0	0	0	0	0	0	0
r1030	1	0	0	0	1	0	0	0	0	0
r1043	0	0	0	0	0	0	0	0	0	0
r1044	0	0	0	0	0	0	0	0	0	0
r1045	0	0	0	0	0	0	0	0	0	0
r1050	1	1	1	1	1	1	1	1	1	1
r1051	1	1	1	1	1	1	1	1	1	1
r1052	0	0	0	0	0	0	0	0	0	0
r1078	1	1	1	1	1	1	1	1	1	1
r1088	0	0	0	0	0	0	0	0	0	0
r1090	0	0	0	0	0	0	0	0	0	0
r1106	1	1	1	1	1	1	1	1	1	1
r1109	0	0	0	1	0	0	0	1	1	0
r1116	0	1	1	0	0	1	0	0	0	0
r1117	0	0	1	0	0	1	1	0	0	1
r1143	1	1	1	1	1	1	1	1	1	1
r1144	1	1	1	1	1	1	1	1	1	1
r1147	0	0	0	0	0	0	0	0	0	0
r1148	1	1	1	1	1	1	1	1	1	1
r1150	1	1	1	1	1	1	1	1	1	1
r1154	0	0	0	0	0	0	0	0	0	0
r1155	0	0	0	0	0	0	0	0	0	0
r1156	1	1	1	1	1	1	1	1	1	1
r1162	0	0	0	0	0	0	0	0	0	0
r1163	0	0	0	0	0	0	0	0	0	0
r1164	0	0	0	0	0	0	0	0	0	0
r1167	1	1	1	1	1	1	1	1	1	1
r1168	0	0	0	0	0	0	0	0	0	0
r1172	0	0	0	0	0	0	0	0	0	0
r1177	1	1	1	1	1	1	1	1	1	1
r1179	0	0	0	0	0	0	0	0	0	0
r1252	1	1	1	1	1	1	1	1	1	1
r1254	0	0	0	0	0	0	0	0	0	0
r1255	0	0	0	0	0	0	0	0	0	0
r1257	0	0	0	0	0	0	0	0	0	0
r1259	0	0	0	0	0	0	0	0	0	0
r1260	0	0	0	0	0	0	0	0	0	0
r1262	1	1	1	1	1	1	1	1	1	1
r1291	0	0	0	0	0	0	0	0	0	0
r1292	1	1	1	1	1	1	1	1	1	1
r1298	0	0	0	0	0	0	0	0	0	0
r1299	0	0	0	0	0	0	0	0	0	0
r1301	0	0	0	0	0	0	0	0	0	0
r1302	0	0	0	0	0	0	0	0	0	0
r1303	0	0	0	0	0	0	0	0	0	0
r1304	0	0	0	0	0	0	0	0	0	0
r1318	0	0	0	0	0	0	0	0	0	0
r1364	0	0	0	0	0	0	0	0	0	0
r1365	0	0	0	0	0	0	0	0	0	0
r1367	0	0	0	0	0	0	0	0	0	0
r1368	0	0	0	0	0	0	0	0	0	0
r1374	0	0	0	0	0	0	0	0	0	0
r1375	1	1	1	1	1	1	1	1	1	1
r1377	0	0	0	0	0	0	0	0	0	0
r1378	0	0	0	0	0	0	0	0	0	0
r1380	0	0	0	0	0	0	0	0	0	0
r1381	0	0	0	0	0	0	0	0	0	0
r1384	0	1	0	0	0	1	1	0	0	0
r1396	0	0	0	0	0	0	0	0	0	0
r1397	0	0	0	0	0	0	0	0	0	0
r1400	0	0	0	0	0	0	0	0	0	0
r1401	1	1	1	1	1	1	1	1	1	1
r1418	0	0	0	0	0	0	0	0	0	0
r1421	0	0	0	0	0	0	0	0	0	0
r1423	0	0	0	0	0	0	0	0	0	0
r1427	0	0	0	0	0	0	0	0	0	0
r1428	0	0	0	0	0	0	0	0	0	0
r1429	0	0	0	0	0	0	0	0	0	0
r1431	0	0	0	0	1	1	0	1	0	0
r1433	1	1	1	1	1	1	1	1	1	1
r1434	0	0	0	0	0	0	0	0	0	0
r1435	1	1	1	1	1	1	1	1	1	1
r1443	0	0	0	0	0	0	0	0	0	0
r1444	1	1	1	1	1	1	1	1	1	1
r1445	1	1	1	1	1	1	1	1	1	1
r1446	0	0	0	0	0	0	0	0	0	0
r1447	0	0	0	0	0	0	0	0	0	0
r1448	0	0	0	0	0	0	0	0	0	0
r1449	0	0	0	0	0	0	0	0	0	0
r1450	0	0	0	0	0	0	0	0	0	0
r1451	0	0	0	0	0	0	0	0	0	0
r1453	1	1	1	1	1	1	1	1	1	1
r1454	0	0	0	0	0	0	0	0	0	0
r1455	0	0	0	0	0	0	0	0	0	0
r1456	0	0	0	0	0	0	0	0	0	0
r1459	1	1	1	1	1	1	1	1	1	1
r1464	0	0	0	0	0	0	0	0	0	0
r1466	1	1	1	1	1	1	1	1	1	1
r1467	0	0	0	0	0	0	0	0	0	0
r1487	1	1	1	1	1	1	1	1	1	1
r1488	0	0	0	0	0	0	0	0	0	0
r1492	0	0	0	0	0	0	0	0	0	0
r1493	0	0	0	0	0	0	0	0	0	0
r1495	0	0	0	0	0	0	0	0	0	0
r1497	0	0	0	0	0	0	0	0	0	0
r1498	0	0	0	0	0	0	0	0	0	0
r1499	0	0	0	0	0	0	0	0	0	0
r1500	0	0	0	0	0	0	0	0	0	0
r1512	0	0	0	0	0	0	0	0	0	0
r1514	0	0	0	0	0	0	0	0	0	0
r1515	0	0	0	0	0	0	0	0	0	0
r1516	0	0	0	0	0	0	0	0	0	0
r1517	0	0	0	0	0	0	0	0	0	0
r1518	0	0	0	0	0	0	0	0	0	0
r1519	0	0	0	0	0	0	0	0	0	0
r1520	0	0	0	0	0	0	0	0	0	0
r1521	0	0	0	0	0	0	0	0	0	0
r1522	0	0	0	0	0	0	0	0	0	0
r1523	0	0	0	0	0	0	0	0	0	0
r1525	0	0	0	0	0	0	0	0	0	0
r1527	1	1	1	1	1	1	1	1	1	1
r1528	0	0	0	0	0	0	0	0	0	0
r1529	0	0	0	0	0	0	0	0	0	0
r1530	0	0	0	0	0	0	0	0	0	0
r1536	0	0	0	0	0	0	0	0	0	0
r1538	1	1	1	1	1	1	1	1	1	1
r1540	1	1	1	1	1	1	1	1	1	1
r1544	0	0	0	0	0	0	0	0	0	0
r1546	0	0	0	0	0	0	0	0	0	0
r1547	0	0	0	0	0	0	0	0	0	0
r1548	0	0	0	0	0	0	0	0	0	0
r1549	0	0	0	0	0	0	0	0	0	0
r1551	0	0	0	0	0	0	0	0	0	0
r1552	0	0	0	0	0	0	0	0	0	0
r1553	0	0	0	0	0	0	0	0	0	0
r1554	0	0	0	0	0	0	0	0	0	0
r1556	0	0	0	0	0	0	0	0	0	0
r1557	0	0	0	0	0	0	0	0	0	0
r1559	0	0	0	0	0	0	0	0	0	0
r1560	0	0	0	0	0	0	0	0	0	0
r1561	0	0	0	0	0	0	0	0	0	0
r1562	0	0	0	0	0	0	0	0	0	0
r1563	0	0	0	0	0	0	0	0	0	0
r1564	0	0	0	0	0	0	0	0	0	0
r1565	0	0	0	0	0	0	0	0	0	0
r1566	0	0	0	0	0	0	0	0	0	0
r1567	0	0	0	0	0	0	0	0	0	0
r1568	0	0	0	0	0	0	0	0	0	0
r1569	0	0	0	0	0	0	0	0	0	0
r1570	0	0	0	0	0	0	0	0	0	0
r1571	0	0	0	0	0	0	0	0	0	0
r1573	0	0	0	0	0	0	0	0	0	0
r1574	0	0	0	0	0	0	0	0	0	0
r1575	0	0	0	0	0	0	0	0	0	0
r1576	0	0	0	0	0	0	0	0	0	0
r1578	0	0	0	0	0	0	0	0	0	0
r1579	0	0	0	0	0	0	0	0	0	0
r1580	0	0	0	0	0	0	0	0	0	0
r1581	0	0	0	0	0	0	0	0	0	0
r1583	0	0	0	0	0	0	0	0	0	0
r1584	0	0	0	0	0	0	0	0	0	0
r1585	0	0	0	0	0	0	0	0	0	0
r1586	0	0	0	0	0	0	0	0	0	0
r1587	0	0	0	0	0	0	0	0	0	0
r1588	0	0	0	0	0	0	0	0	0	0
r1589	0	0	0	0	0	0	0	0	0	0
r1590	0	0	0	0	0	0	0	0	0	0
r1591	0	0	0	0	0	0	0	0	0	0
r1592	0	0	0	0	0	0	0	0	0	0
r1593	0	0	0	0	0	0	0	0	0	0
r1594	0	0	0	0	0	0	0	0	0	0
r1595	0	0	0	0	0	0	0	0	0	0
r1596	0	0	0	0	0	0	0	0	0	0
r1597	0	0	0	0	0	0	0	0	0	0
r1598	0	0	0	0	0	0	0	0	0	0
r1599	0	0	0	0	0	0	0	0	0	0
r1600	0	0	0	0	0	0	0	0	0	0
r1602	0	0	0	0	0	0	0	0	0	0
r1603	0	0	0	0	0	0	0	0	0	0
r1604	0	0	0	0	0	0	0	0	0	0
r1605	0	0	0	0	0	0	0	0	0	0
r1606	0	0	0	0	0	0	0	0	0	0
r1607	0	0	0	0	0	0	0	0	0	0
r1608	0	0	0	0	0	0	0	0	0	0
r1609	0	0	0	0	0	0	0	0	0	0
r1610	0	0	0	0	0	0	0	0	0	0
r1611	0	0	0	0	0	0	0	0	0	0
r1612	1	1	1	1	1	1	1	1	1	1
r1613	1	1	1	1	1	1	1	1	1	1
r1614	1	1	1	1	1	1	1	1	1	1
r1615	1	1	1	1	1	1	1	1	1	1
r1616	1	1	1	1	1	1	1	1	1	1
r1617	1	1	1	1	1	1	1	1	1	1
r1618	1	1	1	1	1	1	1	1	1	1
r1619	1	1	1	1	1	1	1	1	1	1
r1620	1	1	1	1	1	1	1	1	1	1
r1621	1	1	1	1	1	1	1	1	1	1
r1622	1	1	1	1	1	1	1	1	1	1
r1623	1	1	1	1	1	1	1	1	1	1
r1624	1	1	1	1	1	1	1	1	1	1
r1625	1	1	1	1	1	1	1	1	1	1
r1626	1	1	1	1	1	1	1	1	1	1
r1627	0	0	0	0	0	0	0	0	0	0
r1628	0	0	0	0	0	0	0	0	0	0
r1629	0	0	0	0	0	0	0	0	0	0
r1630	0	0	0	0	0	0	0	0	0	0
r1631	0	0	0	0	0	0	0	0	0	0
r1632	1	1	1	1	1	1	1	1	1	1
r1633	0	0	0	0	0	0	0	0	0	0
r1634	0	0	0	0	0	0	0	0	0	0
r1635	1	1	1	1	1	1	1	1	1	1
r1636	1	1	1	1	1	1	1	1	1	1
r1637	1	1	1	1	1	1	1	1	1	1
r1638	1	1	1	1	1	1	1	1	1	1
r1639	1	1	1	1	1	1	1	1	1	1
r1640	1	1	1	1	1	1	1	1	1	1
r1641	1	1	1	1	1	1	1	1	1	1
r1642	1	1	1	1	1	1	1	1	1	1
r1643	1	1	1	1	1	1	1	1	1	1
r1644	1	1	1	1	1	1	1	1	1	1
r1645	1	1	1	1	1	1	1	1	1	1
r1646	1	1	1	1	1	1	1	1	1	1
r1647	1	1	1	1	1	1	1	1	1	1
r1648	1	1	1	1	1	1	1	1	1	1
r1649	1	1	1	1	1	1	1	1	1	1
r1650	1	1	1	1	1	1	1	1	1	1
r1651	1	1	1	1	1	1	1	1	1	1
r1652	1	1	1	1	1	1	1	1	1	1
r1653	1	1	1	1	1	1	1	1	1	1
r1654	1	1	1	1	1	1	1	1	1	1
r1655	1	1	1	1	1	1	1	1	1	1
r1656	1	1	1	1	1	1	1	1	1	1
r1657	1	1	1	1	1	1	1	1	1	1
r1658	1	1	1	1	1	1	1	1	1	1
r1659	1	1	1	1	1	1	1	1	1	1
r1660	1	1	1	1	1	1	1	1	1	1
r1661	1	1	1	1	1	1	1	1	1	1
r1662	1	1	1	1	1	1	1	1	1	1
r1664	1	1	1	1	1	1	1	1	1	1
r1665	1	1	1	1	1	1	1	1	1	1
r1666	1	1	1	1	1	1	1	1	1	1
r1667	1	1	1	1	1	1	1	1	1	1
r1668	1	1	1	1	1	1	1	1	1	1
r1669	1	1	1	1	1	1	1	1	1	1
r1670	1	1	1	1	1	1	1	1	1	1
r1671	1	1	1	1	1	1	1	1	1	1
r1672	1	1	1	1	1	1	1	1	1	1
r1673	1	1	1	1	1	1	1	1	1	1
r1674	1	1	1	1	1	1	1	1	1	1
r1675	1	1	1	1	1	1	1	1	1	1
r1676	1	1	1	1	1	1	1	1	1	1
r1677	1	1	1	1	1	1	1	1	1	1
r1678	1	1	1	1	1	1	1	1	1	1
r1679	1	1	1	1	1	1	1	1	1	1
r1680	1	1	1	1	1	1	1	1	1	1
r1681	1	1	1	1	1	1	1	1	1	1
r1682	1	1	1	1	1	1	1	1	1	1
r1683	1	1	1	1	1	1	1	1	1	1
r1684	1	1	1	1	1	1	1	1	1	1
r1685	1	1	1	1	1	1	1	1	1	1
r1686	1	1	1	1	1	1	1	1	1	1
r1687	1	1	1	1	1	1	1	1	1	1
r1690	1	1	1	1	1	1	1	1	1	1
r1691	1	1	1	1	1	1	1	1	1	1
r1692	1	1	1	1	1	1	1	1	1	1
r1693	1	1	1	1	1	1	1	1	1	1
r1695	1	1	1	1	1	1	1	1	1	1
r1696	1	1	1	1	1	1	1	1	1	1
r1698	1	1	1	1	1	1	1	1	1	1
r1700	1	1	1	1	1	1	1	1	1	1
r1701	1	1	1	1	1	1	1	1	1	1
r1702	1	1	1	1	1	1	1	1	1	1
r1705	1	1	1	1	1	1	1	1	1	1
r1706	1	1	1	1	1	1	1	1	1	1
r1707	1	1	1	1	1	1	1	1	1	1
r1708	1	1	1	1	1	1	1	1	1	1
r1710	1	1	1	1	1	1	1	1	1	1
r1711	1	1	1	1	1	1	1	1	1	1
r1713	1	1	1	1	1	1	1	1	1	1
r1715	1	1	1	1	1	1	1	1	1	1
r1716	1	1	1	1	1	1	1	1	1	1
r1717	1	1	1	1	1	1	1	1	1	1
r1720	1	1	1	1	1	1	1	1	1	1
r1721	1	1	1	1	1	1	1	1	1	1
r1722	1	1	1	1	1	1	1	1	1	1
r1723	1	1	1	1	1	1	1	1	1	1
r1725	1	1	1	1	1	1	1	1	1	1
r1726	1	1	1	1	1	1	1	1	1	1
r1728	1	1	1	1	1	1	1	1	1	1
r1730	1	1	1	1	1	1	1	1	1	1
r1731	1	1	1	1	1	1	1	1	1	1
r1732	1	1	1	1	1	1	1	1	1	1
r1733	1	1	1	1	1	1	1	1	1	1
r1734	1	1	1	1	1	1	1	1	1	1
r1735	1	1	1	1	1	1	1	1	1	1
r1736	1	1	1	1	1	1	1	1	1	1
r1737	1	1	1	1	1	1	1	1	1	1
r1738	1	1	1	1	1	1	1	1	1	1
r1739	1	1	1	1	1	1	1	1	1	1
r1740	1	1	1	1	1	1	1	1	1	1
r1741	1	1	1	1	1	1	1	1	1	1
r1742	1	1	1	1	1	1	1	1	1	1
r1743	1	1	1	1	1	1	1	1	1	1
r1744	1	1	1	1	1	1	1	1	1	1
r1745	1	1	1	1	1	1	1	1	1	1
r1746	1	1	1	1	1	1	1	1	1	1
r1747	1	1	1	1	1	1	1	1	1	1
r1748	1	1	1	1	1	1	1	1	1	1
r1749	1	1	1	1	1	1	1	1	1	1
r1750	1	1	1	1	1	1	1	1	1	1
r1751	1	1	1	1	1	1	1	1	1	1
r1752	1	1	1	1	1	1	1	1	1	1
r1753	1	1	1	1	1	1	1	1	1	1
r1754	1	1	1	1	1	1	1	1	1	1
r1755	1	1	1	1	1	1	1	1	1	1
r1756	1	1	1	1	1	1	1	1	1	1
r1757	1	1	1	1	1	1	1	1	1	1
r1758	1	1	1	1	1	1	1	1	1	1
r1759	1	1	1	1	1	1	1	1	1	1
r1760	1	1	1	1	1	1	1	1	1	1
r1761	1	1	1	1	1	1	1	1	1	1
r1762	1	1	1	1	1	1	1	1	1	1
r1763	1	1	1	1	1	1	1	1	1	1
r1764	1	1	1	1	1	1	1	1	1	1
r1765	1	1	1	1	1	1	1	1	1	1
r1766	1	1	1	1	1	1	1	1	1	1
r1767	1	1	1	1	1	1	1	1	1	1
r1768	1	1	1	1	1	1	1	1	1	1
r1769	1	1	1	1	1	1	1	1	1	1
r1770	1	1	1	1	1	1	1	1	1	1
r1771	1	1	1	1	1	1	1	1	1	1
r1772	1	1	1	1	1	1	1	1	1	1
r1773	1	1	1	1	1	1	1	1	1	1
r1774	1	1	1	1	1	1	1	1	1	1
r1775	1	1	1	1	1	1	1	1	1	1
r1776	1	1	1	1	1	1	1	1	1	1
r1777	1	1	1	1	1	1	1	1	1	1
r1778	1	1	1	1	1	1	1	1	1	1
r1779	1	1	1	1	1	1	1	1	1	1
r1780	1	1	1	1	1	1	1	1	1	1
r1781	1	1	1	1	1	1	1	1	1	1
r1782	1	1	1	1	1	1	1	1	1	1
r1783	1	1	1	1	1	1	1	1	1	1
r1784	1	1	1	1	1	1	1	1	1	1
r1785	1	1	1	1	1	1	1	1	1	1
r1786	1	1	1	1	1	1	1	1	1	1
r1787	1	1	1	1	1	1	1	1	1	1
r1788	1	1	1	1	1	1	1	1	1	1
r1789	1	1	1	1	1	1	1	1	1	1
r1790	1	1	1	1	1	1	1	1	1	1
r1791	1	1	1	1	1	1	1	1	1	1
r1792	1	1	1	1	1	1	1	1	1	1
r1796	1	1	1	1	1	1	1	1	1	1
r1797	1	1	1	1	1	1	1	1	1	1
r1798	1	1	1	1	1	1	1	1	1	1
r1799	1	1	1	1	1	1	1	1	1	1
r1800	1	1	1	1	1	1	1	1	1	1
r1801	1	1	1	1	1	1	1	1	1	1
r1803	1	1	1	1	1	1	1	1	1	1
r1805	1	1	1	1	1	1	1	1	1	1
r1806	1	1	1	1	1	1	1	1	1	1
r1807	1	1	1	1	1	1	1	1	1	1
r1808	1	1	1	1	1	1	1	1	1	1
r1809	1	1	1	1	1	1	1	1	1	1
r1810	1	1	1	1	1	1	1	1	1	1
r1811	1	1	1	1	1	1	1	1	1	1
r1812	1	1	1	1	1	1	1	1	1	1
r1813	1	1	1	1	1	1	1	1	1	1
r1814	1	1	1	1	1	1	1	1	1	1
r1815	1	1	1	1	1	1	1	1	1	1
r1816	1	1	1	1	1	1	1	1	1	1
r1817	1	1	1	1	1	1	1	1	1	1
r1818	1	1	1	1	1	1	1	1	1	1
r1819	1	1	1	1	1	1	1	1	1	1
r1820	1	1	1	1	1	1	1	1	1	1
r1821	1	1	1	1	1	1	1	1	1	1
r1822	1	1	1	1	1	1	1	1	1	1
r1823	1	1	1	1	1	1	1	1	1	1
r1824	1	1	1	1	1	1	1	1	1	1
r1825	1	1	1	1	1	1	1	1	1	1
r1826	1	1	1	1	1	1	1	1	1	1
r1827	1	1	1	1	1	1	1	1	1	1
r1828	1	1	1	1	1	1	1	1	1	1
r1829	1	1	1	1	1	1	1	1	1	1
r1830	1	1	1	1	1	1	1	1	1	1
r1831	1	1	1	1	1	1	1	1	1	1
r1832	1	1	1	1	1	1	1	1	1	1
r1833	1	1	1	1	1	1	1	1	1	1
r1834	1	1	1	1	1	1	1	1	1	1
r1835	1	1	1	1	1	1	1	1	1	1
r1836	1	1	1	1	1	1	1	1	1	1
r1837	1	1	1	1	1	1	1	1	1	1
r1841	1	1	1	1	1	1	1	1	1	1
r1842	1	1	1	1	1	1	1	1	1	1
r1843	1	1	1	1	1	1	1	1	1	1
r1844	1	1	1	1	1	1	1	1	1	1
r1846	1	1	1	1	1	1	1	1	1	1
r1847	1	1	1	1	1	1	1	1	1	1
r1848	1	1	1	1	1	1	1	1	1	1
r1850	1	1	1	1	1	1	1	1	1	1
r1851	1	1	1	1	1	1	1	1	1	1
r1852	1	1	1	1	1	1	1	1	1	1
r1853	1	1	1	1	1	1	1	1	1	1
r1854	1	1	1	1	1	1	1	1	1	1
r1855	1	1	1	1	1	1	1	1	1	1
r1856	1	1	1	1	1	1	1	1	1	1
r1857	1	1	1	1	1	1	1	1	1	1
r1858	1	1	1	1	1	1	1	1	1	1
r1859	1	1	1	1	1	1	1	1	1	1
r1860	1	1	1	1	1	1	1	1	1	1
r1861	1	1	1	1	1	1	1	1	1	1
r1862	1	1	1	1	1	1	1	1	1	1
r1863	1	1	1	1	1	1	1	1	1	1
r1864	1	1	1	1	1	1	1	1	1	1
r1865	1	1	1	1	1	1	1	1	1	1
r1866	1	1	1	1	1	1	1	1	1	1
r1867	1	1	1	1	1	1	1	1	1	1
r1871	1	1	1	1	1	1	1	1	1	1
r1872	1	1	1	1	1	1	1	1	1	1
r1873	1	1	1	1	1	1	1	1	1	1
r1874	1	1	1	1	1	1	1	1	1	1
r1876	1	1	1	1	1	1	1	1	1	1
r1877	1	1	1	1	1	1	1	1	1	1
r1879	1	1	1	1	1	1	1	1	1	1
r1880	1	1	1	1	1	1	1	1	1	1
r1881	1	1	1	1	1	1	1	1	1	1
